ID,1994,2002,2007,2017
Iroquois-969,Vaccinium uliginosum,Cetraria sp.,Cetraria sp.,Vaccinium uliginosum
Iroquois-970,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-971,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-972,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-973,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-974,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Iroquois-975,soil,soil,roots,Trichophorum cespitosum
Iroquois-976,soil,Abies balsamea,Vaccinium uliginosum,soil
Iroquois-977,Abies balsamea,Abies balsamea,Vaccinium uliginosum,soil
Iroquois-978,soil,soil,soil,soil
Iroquois-979,Empetrum nigrum,soil,soil,soil
Iroquois-980,Rhododendron groenlandicum,Rhododendron groenlandicum,Rhododendron groenlandicum,Rhododendron groenlandicum
Iroquois-981,Picea mariana,Abies balsamea,Picea mariana,Picea mariana
Iroquois-982,Chamaedaphne calyculata,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-983,Andreaea rupestris,rock,Andreaea rupestris,Andreaea rupestris
Iroquois-984,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-985,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea
Iroquois-986,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea,Abies balsamea
Iroquois-987,Betula cordifolia,Betula cordifolia,Abies balsamea,Abies balsamea
Iroquois-988,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-989,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-990,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-991,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-992,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-993,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-994,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-995,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-996,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-997,Vaccinium uliginosum,soil,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-998,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Iroquois-999,Abies balsamea,Abies balsamea,soil,Vaccinium uliginosum
Iroquois-1000,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1001,Rhododendron groenlandicum,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1002,Alnus viridis ssp. crispa,Empetrum nigrum,Vaccinium uliginosum,Sphagnum pylaesii
Iroquois-1003,soil,Vaccinium boreale,Vaccinium uliginosum,soil
Iroquois-1004,Vaccinium uliginosum,Vaccinium uliginosum,soil,soil
Iroquois-1005,soil,soil,soil,soil
Iroquois-1006,Betula cordifolia,Abies balsamea,soil,soil
Iroquois-1007,Rhododendron groenlandicum,Vaccinium angustifolium,Rhododendron groenlandicum,Rhododendron groenlandicum
Iroquois-1008,Picea mariana,Abies balsamea,Vaccinium angustifolium,Picea mariana
Iroquois-1009,soil,soil,Vaccinium oxycoccos,Lycopodium sp.
Iroquois-1010,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum,Empetrum nigrum
Iroquois-1011,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum,Diapensia lapponica
Iroquois-1012,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1013,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-1014,Vaccinium uliginosum,Cetraria sp.,Cetraria sp.,Chamaedaphne calyculata
Iroquois-1015,rock,soil,Andreaea rupestris,Andreaea rupestris
Iroquois-1016,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-1017,Betula cordifolia,Abies balsamea,Alnus viridis ssp. crispa,Abies balsamea
Iroquois-1018,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1019,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1020,soil,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1021,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1022,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1023,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1024,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1025,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1026,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1027,Vaccinium uliginosum,soil,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1028,Vaccinium uliginosum,Empetrum nigrum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1029,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1030,soil,soil,soil,Vaccinium oxycoccos
Iroquois-1031,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1032,Diapensia lapponica,Vaccinium uliginosum,Rhododendron groenlandicum,Trichophorum cespitosum
Iroquois-1033,Vaccinium uliginosum,Chamaedaphne calyculata,Empetrum nigrum,Trichophorum cespitosum
Iroquois-1034,Alnus viridis ssp. crispa,Empetrum nigrum,Vaccinium uliginosum,Sphagnum pylaesii
Iroquois-1035,soil,soil,Vaccinium uliginosum,soil
Iroquois-1036,soil,soil,soil,soil
Iroquois-1037,Abies balsamea,Abies balsamea,soil,soil
Iroquois-1038,Vaccinium uliginosum,Vaccinium uliginosum,Cetraria sp.,Sibbaldiopsis tridentata
Iroquois-1039,Chamaedaphne calyculata,Abies balsamea,Abies balsamea,Rhododendron groenlandicum
Iroquois-1040,soil,Abies balsamea,soil,Picea mariana
Iroquois-1041,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Diapensia lapponica
Iroquois-1042,soil,Vaccinium uliginosum,soil,Diapensia lapponica
Iroquois-1043,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1044,rock,rock,Andreaea rupestris,Andreaea rupestris
Iroquois-1045,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-1046,Vaccinium uliginosum,Rhododendron groenlandicum,Rhododendron groenlandicum,Abies balsamea
Iroquois-1047,Betula cordifolia,Abies balsamea,Alnus viridis ssp. crispa,Abies balsamea
Iroquois-1048,Betula cordifolia,Abies balsamea,Alnus viridis ssp. crispa,Abies balsamea
Iroquois-1049,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1050,soil,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1051,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1052,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1053,soil,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1054,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1055,Rhododendron groenlandicum,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1056,lichen,Rhizocarpon geographicum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1057,Rhododendron groenlandicum,Rhododendron groenlandicum,Vaccinium oxycoccos,Vaccinium uliginosum
Iroquois-1058,soil,soil,soil,Vaccinium uliginosum
Iroquois-1059,soil,soil,soil,Vaccinium uliginosum
Iroquois-1060,Vaccinium uliginosum,Empetrum nigrum,Empetrum nigrum,Vaccinium uliginosum
Iroquois-1061,Betula cordifolia,Betula cordifolia,Alnus viridis ssp. crispa,Vaccinium uliginosum
Iroquois-1062,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1063,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1064,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1065,Alnus viridis ssp. crispa,Vaccinium uliginosum,Vaccinium uliginosum,soil
Iroquois-1066,soil,soil,Vaccinium uliginosum,soil
Iroquois-1067,soil,soil,soil,soil
Iroquois-1068,soil,soil,soil,soil
Iroquois-1069,Vaccinium uliginosum,Vaccinium uliginosum,Sibbaldiopsis tridentata,Sibbaldiopsis tridentata
Iroquois-1070,Vaccinium boreale,Vaccinium boreale,Chamaedaphne calyculata,Rhododendron groenlandicum
Iroquois-1071,soil,Abies balsamea,soil,Picea mariana
Iroquois-1072,Chamaedaphne calyculata,Chamaedaphne calyculata,soil,Empetrum nigrum
Iroquois-1073,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Diapensia lapponica
Iroquois-1074,Abies balsamea,Abies balsamea,soil,Chamaedaphne calyculata
Iroquois-1075,Chamaedaphne calyculata,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata
Iroquois-1076,Vaccinium uliginosum,soil,soil,Andreaea rupestris
Iroquois-1077,Diapensia lapponica,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-1078,Betula cordifolia,Abies balsamea,Alnus viridis ssp. crispa,Abies balsamea
Iroquois-1079,Abies balsamea,Chamaedaphne calyculata,Abies balsamea,Abies balsamea
Iroquois-1080,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1081,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1082,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1083,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1084,soil,soil,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1085,lichen,lichen,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1086,Betula cordifolia,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1087,soil,Vaccinium uliginosum,soil,Vaccinium uliginosum
Iroquois-1088,soil,Vaccinium uliginosum,soil,Vaccinium uliginosum
Iroquois-1089,soil,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1090,Vaccinium oxycoccos,Rhododendron groenlandicum,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1091,Vaccinium boreale,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1092,Chamaedaphne calyculata,Chamaedaphne calyculata,Abies balsamea,Vaccinium uliginosum
Iroquois-1093,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1094,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1095,Alnus viridis ssp. crispa,Vaccinium uliginosum,Vaccinium uliginosum,soil
Iroquois-1096,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,soil
Iroquois-1097,Vaccinium uliginosum,soil,soil,soil
Iroquois-1098,soil,soil,soil,soil
Iroquois-1099,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata,Rhododendron groenlandicum
Iroquois-1100,Abies balsamea,Vaccinium uliginosum,Cetraria sp.,Rhododendron groenlandicum
Iroquois-1101,Vaccinium uliginosum,Vaccinium uliginosum,soil,Picea mariana
Iroquois-1102,Rhododendron groenlandicum,Chamaedaphne calyculata,Empetrum nigrum,Empetrum nigrum
Iroquois-1103,Chamaedaphne calyculata,Rhododendron groenlandicum,Diapensia lapponica,Diapensia lapponica
Iroquois-1104,Vaccinium uliginosum,soil,Andreaea rupestris,Andreaea rupestris
Iroquois-1105,lichen,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-1106,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea
Iroquois-1107,Betula cordifolia,Abies balsamea,soil,Abies balsamea
Iroquois-1108,Abies balsamea,Abies balsamea,soil,Abies balsamea
Iroquois-1109,Abies balsamea,soil,Abies balsamea,Abies balsamea
Iroquois-1110,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1111,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1112,soil,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1113,Alnus viridis ssp. crispa,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1114,soil,soil,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1115,Vaccinium uliginosum,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1116,soil,soil,soil,Vaccinium uliginosum
Iroquois-1117,lichen,lichen,lichen,Vaccinium uliginosum
Iroquois-1118,Rhododendron groenlandicum,Sphagnum sp.,Empetrum nigrum,Vaccinium uliginosum
Iroquois-1119,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1120,Vaccinium uliginosum,Empetrum nigrum,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1121,Abies balsamea,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Iroquois-1122,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1123,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1124,Rhododendron groenlandicum,Vaccinium uliginosum,soil,soil
Iroquois-1125,soil,soil,soil,soil
Iroquois-1126,soil,Diapensia lapponica,soil,soil
Iroquois-1127,Abies balsamea,Abies balsamea,soil,soil
Iroquois-1128,Vaccinium uliginosum,Vaccinium uliginosum,rock,rock
Iroquois-1129,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Rhododendron groenlandicum
Iroquois-1130,Vaccinium uliginosum,Rhododendron groenlandicum,Rhododendron groenlandicum,Rhododendron groenlandicum
Iroquois-1131,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Picea mariana
Iroquois-1132,Empetrum nigrum,Chamaedaphne calyculata,Diapensia lapponica,Diapensia lapponica
Iroquois-1133,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata
Iroquois-1134,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Iroquois-1135,lichen,Vaccinium uliginosum,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-1136,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea
Iroquois-1137,Betula cordifolia,Abies balsamea,soil,Abies balsamea
Iroquois-1138,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea,Abies balsamea
Iroquois-1139,Abies balsamea,Chamaedaphne calyculata,Abies balsamea,Abies balsamea
Iroquois-1140,Chamaedaphne calyculata,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1141,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1142,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1143,Alnus viridis ssp. crispa,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1144,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1145,soil,Polytrichum strictum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1146,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1147,soil,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1148,Chamaedaphne calyculata,Chamaedaphne calyculata,Empetrum nigrum,Vaccinium uliginosum
Iroquois-1149,Chamaedaphne calyculata,Chamaedaphne calyculata,Empetrum nigrum,Vaccinium uliginosum
Iroquois-1150,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Iroquois-1151,Abies balsamea,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Iroquois-1152,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1153,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Iroquois-1154,soil,soil,Vaccinium uliginosum,soil
Iroquois-1155,soil,soil,soil,soil
Iroquois-1156,Abies balsamea,Abies balsamea,soil,soil
Iroquois-1157,soil,soil,soil,Sibbaldiopsis tridentata
Iroquois-1158,Vaccinium uliginosum,Vaccinium uliginosum,rock,rock
Iroquois-1159,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Rhododendron groenlandicum
Iroquois-1160,Betula cordifolia,Abies balsamea,soil,Rhododendron groenlandicum
Iroquois-1161,Empetrum nigrum,Rhododendron groenlandicum,Chamaedaphne calyculata,Rhododendron groenlandicum
Iroquois-1162,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Lycopodium sp.
Iroquois-1163,lichen,lichen,lichen,lichen
Iroquois-1164,Empetrum nigrum,Chamaedaphne calyculata,Vaccinium uliginosum,Diapensia lapponica
Iroquois-1165,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata
Iroquois-1166,Sibbaldiopsis tridentata,Vaccinium uliginosum,Alnus viridis ssp. crispa,Alnus viridis spp. crispa
Iroquois-1167,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea
Iroquois-1168,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Abies balsamea
Iroquois-1169,Abies balsamea,Chamaedaphne calyculata,Rhododendron groenlandicum,Abies balsamea
Iroquois-1170,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Iroquois-1171,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1172,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1173,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1174,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1175,Rhododendron groenlandicum,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1176,soil,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1177,Alnus viridis ssp. crispa,Alnus viridis ssp. crispa,Vaccinium uliginosum,Vaccinium uliginosum
Iroquois-1178,Vaccinium uliginosum,Vaccinium uliginosum,soil,Vaccinium uliginosum
Iroquois-1179,soil,Trichophorum cespitosum,soil,Vaccinium uliginosum
Iroquois-1180,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum,Vaccinium uliginosum
Iroquois-1181,Cetraria sp.,Vaccinium oxycoccos,Chamaedaphne calyculata,Vaccinium uliginosum
Iroquois-1182,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea,Vaccinium uliginosum
Iroquois-1183,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Iroquois-1184,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Trichophorum cespitosum
Iroquois-1185,soil,Trichophorum cespitosum,soil,soil
Iroquois-1186,Abies balsamea,Abies balsamea,soil,soil
Iroquois-1187,Vaccinium uliginosum,soil,roots,soil
Iroquois-1188,Abies balsamea,Abies balsamea,Abies balsamea,soil
Iroquois-1189,Vaccinium uliginosum,Vaccinium uliginosum,soil,rock
Iroquois-1190,Abies balsamea,Abies balsamea,soil,Rhododendron groenlandicum
Iroquois-1191,Empetrum nigrum,Empetrum nigrum,Empetrum nigrum,Rhododendron groenlandicum
Iroquois-1192,lichen,Rhizocarpon geographicum,lichen,Rhizocarpon geographicum
Iroquois-1193,Vaccinium boreale,Vaccinium uliginosum,soil,Lycopodium sp.
Iroquois-1194,Rhododendron groenlandicum,Empetrum nigrum,Chamaedaphne calyculata,Empetrum nigrum
Iroquois-1195,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1196,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum,Chamaedaphne calyculata
Iroquois-1197,Chamaedaphne calyculata,Chamaedaphne calyculata,Empetrum nigrum,Chamaedaphne calyculata
